City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
224,Khash,IR,2022-07-07 16:11:58,28.2211,61.2158,83.64,23,63,14.7,broken clouds
225,Puri,IN,2022-07-07 16:11:59,19.8,85.85,81.12,80,86,8.12,overcast clouds
226,Jalu,LY,2022-07-07 16:11:59,29.0331,21.5482,100.54,15,0,15.17,clear sky
227,Dingle,PH,2022-07-07 16:11:59,10.9995,122.6711,76.48,93,100,1.52,overcast clouds
228,Tromso,NO,2022-07-07 16:12:00,69.6496,18.957,52.38,82,75,10.36,light intensity shower rain
229,Aneho,TG,2022-07-07 16:12:00,6.2333,1.6,79.81,79,73,15.68,broken clouds
230,Nisia Floresta,BR,2022-07-07 16:12:00,-6.0911,-35.2086,81.41,78,89,11.59,overcast clouds
231,Sarakhs,IR,2022-07-07 16:12:01,36.5449,61.1577,85.69,16,0,10.71,clear sky
232,Lazurne,UA,2022-07-07 16:12:01,46.084,32.5295,81.64,48,1,9.73,clear sky
233,Pangody,RU,2022-07-07 16:12:01,65.85,74.4859,71.08,60,82,5.41,broken clouds
234,Belize,BZ,2022-07-07 16:10:34,17.25,-88.75,85.95,62,24,5.97,few clouds
235,Luderitz,NA,2022-07-07 16:12:02,-26.6481,15.1594,61.79,58,0,12.68,clear sky
236,Naivasha,KE,2022-07-07 16:12:02,-0.7167,36.4359,62.1,81,100,4.79,overcast clouds
237,Narsaq,GL,2022-07-07 16:12:03,60.9167,-46.05,52.02,81,75,6.73,broken clouds
238,Itaituba,BR,2022-07-07 16:12:03,-4.2761,-55.9836,92.93,41,4,4.92,clear sky
239,Kozluk,TR,2022-07-07 16:12:04,38.1938,41.4885,93.45,24,37,2.28,scattered clouds
240,Kaloz,HU,2022-07-07 16:12:04,46.9546,18.4826,72.23,38,99,18.32,moderate rain
241,Bad Frankenhausen,DE,2022-07-07 16:12:05,51.35,11.1,67.91,70,91,1.01,overcast clouds
242,Rocha,UY,2022-07-07 16:12:05,-34.4833,-54.3333,56.21,41,0,16.53,clear sky
243,Kamyshin,RU,2022-07-07 16:12:05,50.0983,45.416,76.03,42,0,7.02,clear sky
244,Albion,US,2022-07-07 16:12:06,42.2431,-84.753,78.85,70,40,0.0,scattered clouds
245,Shelburne,CA,2022-07-07 16:11:28,44.0787,-80.2041,71.6,53,1,5.55,clear sky
246,Patacamaya,BO,2022-07-07 16:12:06,-17.2333,-67.9167,52.32,30,29,7.67,scattered clouds
247,Saint-Francois,FR,2022-07-07 16:09:47,46.4154,3.9054,74.64,50,100,11.5,overcast clouds
248,Muros,ES,2022-07-07 16:12:07,42.7762,-9.0603,87.1,53,0,15.01,clear sky
249,Atbasar,KZ,2022-07-07 16:12:07,51.8,68.3333,61.5,80,98,9.75,overcast clouds
250,Karaton,ID,2022-07-07 16:12:07,-6.3424,106.1045,74.52,92,34,1.3,scattered clouds
251,Kalmunai,LK,2022-07-07 16:12:08,7.4167,81.8167,84.11,66,100,1.66,overcast clouds
252,Liwale,TZ,2022-07-07 16:12:08,-9.7667,37.9333,71.89,54,82,3.33,broken clouds
253,Iranshahr,IR,2022-07-07 16:12:09,27.2025,60.6848,95.34,41,40,9.22,scattered clouds
254,Opuwo,NA,2022-07-07 16:12:09,-18.0607,13.84,77.14,17,0,9.93,clear sky
255,Marieville,CA,2022-07-07 16:12:09,45.4334,-73.1658,75.78,51,2,2.42,clear sky
256,Nueve De Julio,AR,2022-07-07 16:12:10,-35.4444,-60.8831,55.72,21,0,10.33,clear sky
257,Marawi,PH,2022-07-07 16:12:11,7.9986,124.2928,70.29,93,100,4.99,overcast clouds
258,Mecca,SA,2022-07-07 16:12:11,21.4267,39.8261,95.47,18,34,14.25,scattered clouds
259,Kutum,SD,2022-07-07 16:12:11,14.2,24.6667,92.88,12,13,11.32,few clouds
260,Acari,PE,2022-07-07 16:12:12,-15.4311,-74.6158,73.27,49,5,6.02,clear sky
261,Bako,ET,2022-07-07 16:12:12,5.7833,36.5667,61.81,90,100,3.13,overcast clouds
262,Teguise,ES,2022-07-07 16:12:13,29.0605,-13.564,75.42,61,0,23.02,clear sky
263,Chapais,CA,2022-07-07 16:12:13,49.7834,-74.8492,67.77,33,93,7.78,overcast clouds
264,Chotila,IN,2022-07-07 16:12:13,22.4167,71.1833,77.25,90,98,19.17,overcast clouds
265,Malakal,SS,2022-07-07 16:12:14,9.5334,31.6605,75.16,85,96,7.09,moderate rain
266,Xambioa,BR,2022-07-07 16:12:14,-6.4111,-48.5364,93.04,33,24,6.8,few clouds
267,Leirvik,NO,2022-07-07 16:12:14,59.7798,5.5005,61.63,77,75,16.11,broken clouds
268,Asfi,MA,2022-07-07 16:12:15,32.2994,-9.2372,79.05,60,0,21.79,clear sky
269,Panaba,MX,2022-07-07 16:12:15,21.2833,-88.2667,88.72,51,32,4.92,scattered clouds
270,Hobyo,SO,2022-07-07 16:12:16,5.3505,48.5268,76.87,75,83,28.45,broken clouds
271,Belyy Yar,RU,2022-07-07 16:12:16,53.6039,91.3903,62.49,88,40,2.24,scattered clouds
272,Ampanihy,MG,2022-07-07 16:12:17,-24.7,44.75,69.96,51,0,8.59,clear sky
273,Baijiantan,CN,2022-07-07 16:12:17,45.6333,85.1833,85.03,23,46,9.4,scattered clouds
274,Kajaani,FI,2022-07-07 16:12:17,64.2273,27.7285,57.25,94,40,3.44,light intensity shower rain
275,Wesselsbron,ZA,2022-07-07 16:12:18,-27.8549,26.3658,54.68,20,0,2.01,clear sky
276,Gweta,BW,2022-07-07 16:12:18,-20.1833,25.2333,69.73,19,1,5.46,clear sky
277,Porosozero,RU,2022-07-07 16:12:19,62.7191,32.727,65.66,52,100,7.23,overcast clouds
278,Puerto Baquerizo Moreno,EC,2022-07-07 16:12:19,-0.9,-89.6,72.59,78,75,9.22,broken clouds
279,Novyy Urengoy,RU,2022-07-07 16:12:19,66.0833,76.6333,66.88,62,75,9.31,broken clouds
280,Epe,NG,2022-07-07 16:12:20,6.5841,3.9834,81.14,80,77,8.3,light rain
281,Kayes,ML,2022-07-07 16:12:20,14.0,-11.0,96.35,37,83,5.3,broken clouds
282,Buraydah,SA,2022-07-07 16:12:20,26.326,43.975,98.69,10,35,9.04,scattered clouds
283,Santander,ES,2022-07-07 16:12:18,43.4647,-3.8044,72.72,82,75,8.01,broken clouds
284,Visnes,NO,2022-07-07 16:12:21,59.3556,5.2242,59.83,72,40,14.97,scattered clouds
285,Bayir,TR,2022-07-07 16:12:21,37.2687,28.2167,90.12,27,1,17.4,clear sky
286,Qaqortoq,GL,2022-07-07 16:12:22,60.7167,-46.0333,47.01,86,71,6.42,broken clouds
287,Iracoubo,GF,2022-07-07 16:12:22,5.4802,-53.2011,84.18,68,14,10.31,few clouds
288,Marovoay,MG,2022-07-07 16:12:22,-16.1,46.6333,77.76,42,8,8.72,clear sky
289,Quatre Cocos,MU,2022-07-07 16:12:23,-20.2078,57.7625,69.91,66,85,19.89,overcast clouds
290,Marystown,CA,2022-07-07 16:12:23,47.1666,-55.1483,61.86,100,100,7.0,overcast clouds
291,Chapleau,CA,2022-07-07 16:12:23,47.8405,-83.4034,69.8,38,8,8.32,clear sky
292,Altay,CN,2022-07-07 16:12:24,47.8667,88.1167,63.86,46,2,5.88,clear sky
293,Terrak,NO,2022-07-07 16:12:24,65.087,12.3715,53.47,95,100,8.14,overcast clouds
294,Kamenka,RU,2022-07-07 16:12:24,51.3223,42.7678,76.12,52,1,4.21,clear sky
295,Sorland,NO,2022-07-07 16:08:00,67.667,12.6934,49.86,81,100,20.71,overcast clouds
296,Bara,NG,2022-07-07 16:12:25,10.3744,10.7288,92.35,41,44,3.06,scattered clouds
297,Nouadhibou,MR,2022-07-07 16:12:25,20.931,-17.0347,71.69,74,33,28.45,scattered clouds
298,Salvador,SV,2022-07-07 16:12:25,13.8333,-88.9167,83.05,69,45,3.42,scattered clouds
299,Puerto Maldonado,PE,2022-07-07 16:12:26,-12.6,-69.1833,90.0,58,75,8.05,broken clouds
300,Kindu,CD,2022-07-07 16:12:26,-2.95,25.95,84.4,32,3,1.61,clear sky
301,Rio Gallegos,AR,2022-07-07 16:12:26,-51.6226,-69.2181,26.65,80,0,2.3,clear sky
302,Rawson,AR,2022-07-07 16:12:18,-43.3002,-65.1023,45.48,41,2,17.85,clear sky
303,Ilo,PE,2022-07-07 16:12:27,-17.6394,-71.3375,65.26,68,40,5.75,scattered clouds
304,Novelda,ES,2022-07-07 16:12:27,38.3848,-0.7677,84.49,56,22,12.03,few clouds
305,Nchelenge,ZM,2022-07-07 16:12:28,-9.3451,28.734,70.3,53,26,5.23,scattered clouds
306,Makat,KZ,2022-07-07 16:12:28,47.6469,53.3463,83.91,25,0,9.8,clear sky
307,Methala,IN,2022-07-07 16:12:28,10.2166,76.2166,77.0,92,100,6.55,overcast clouds
308,Ouadda,CF,2022-07-07 16:12:29,8.0777,22.4007,75.07,89,75,4.63,light rain
309,Puerto Narino,CO,2022-07-07 16:12:29,-3.7703,-70.3831,83.95,74,4,1.92,clear sky
310,Ust-Tsilma,RU,2022-07-07 16:12:30,65.441,52.1498,76.66,41,90,2.8,overcast clouds
311,Adrar,MR,2022-07-07 16:12:30,20.5022,-10.0711,107.98,12,8,11.72,clear sky
312,Estreito,BR,2022-07-07 16:10:11,-5.7833,-43.25,91.51,35,11,8.46,few clouds
313,Vestmannaeyjar,IS,2022-07-07 16:12:30,63.4427,-20.2734,50.99,93,75,25.32,drizzle
314,Tortosa,ES,2022-07-07 16:12:30,40.8125,0.5216,87.8,35,4,4.09,clear sky
315,Najran,SA,2022-07-07 16:12:31,17.4924,44.1277,89.91,15,100,3.42,overcast clouds
316,Stephenville,US,2022-07-07 16:12:31,32.2207,-98.2023,93.76,47,0,8.05,clear sky
317,Palmas De Monte Alto,BR,2022-07-07 16:12:31,-14.2672,-43.1619,85.17,27,1,6.26,clear sky
318,Kisangani,CD,2022-07-07 16:12:32,0.5167,25.2,83.35,54,24,1.23,few clouds
319,Mattru,SL,2022-07-07 16:12:32,7.6244,-11.8332,79.43,87,80,6.08,moderate rain
320,Lasa,IT,2022-07-07 16:12:32,46.6166,10.7002,77.68,57,70,9.08,broken clouds
321,Cotonou,BJ,2022-07-07 16:12:33,6.3654,2.4183,80.17,79,65,13.42,broken clouds
322,Kachiry,KZ,2022-07-07 16:12:33,53.0675,76.1036,70.57,52,100,7.99,overcast clouds
323,Kos,GR,2022-07-07 16:12:33,36.8933,27.2889,81.84,62,0,24.63,clear sky
324,Gat,IL,2022-07-07 16:12:33,31.61,34.7642,85.41,38,0,10.67,clear sky
325,Pio Ix,BR,2022-07-07 16:12:34,-6.8375,-40.5792,82.35,45,68,12.46,broken clouds
326,Mahon,ES,2022-07-07 16:12:34,39.8885,4.2658,82.96,47,0,17.27,clear sky
327,Los Algarrobos,PA,2022-07-07 16:12:34,8.5,-82.4333,82.81,70,20,3.44,few clouds
328,Kondinskoye,RU,2022-07-07 16:12:35,59.6481,67.41,66.51,61,72,0.85,broken clouds
329,Dakoro,NE,2022-07-07 16:12:35,14.5106,6.765,99.52,23,39,10.4,scattered clouds
330,Pangnirtung,CA,2022-07-07 16:12:35,66.1451,-65.7125,46.4,81,75,9.22,broken clouds
331,Nalut,LY,2022-07-07 16:12:35,30.3333,10.85,104.45,11,0,9.8,clear sky
332,Portlethen,GB,2022-07-07 16:12:36,57.0547,-2.1307,74.93,72,40,9.22,scattered clouds
333,Yining,CN,2022-07-07 16:12:36,29.0361,114.5636,76.78,96,73,3.04,broken clouds
334,Santa Isabel Do Rio Negro,BR,2022-07-07 16:12:36,-0.4139,-65.0192,91.27,47,7,4.38,clear sky
335,Saint-Georges,GD,2022-07-07 16:12:37,12.0564,-61.7485,81.99,72,50,16.51,scattered clouds
336,Eirunepe,BR,2022-07-07 16:12:37,-6.6603,-69.8736,87.17,61,10,1.63,clear sky
337,Salisbury,GB,2022-07-07 16:12:37,51.0693,-1.7957,76.68,50,20,8.05,few clouds
338,Kalabo,ZM,2022-07-07 16:12:37,-14.97,22.6814,72.43,22,1,4.61,clear sky
339,Bondo,CD,2022-07-07 16:12:38,3.8146,23.6866,78.28,72,97,2.3,overcast clouds
340,Villa Carlos Paz,AR,2022-07-07 16:07:40,-31.4241,-64.4978,57.4,14,0,8.01,clear sky
341,Gamba,GA,2022-07-07 16:12:38,-2.65,10.0,74.05,76,86,11.39,overcast clouds
342,Santa Maria,BR,2022-07-07 16:08:31,-29.6842,-53.8069,72.48,59,80,4.36,moderate rain
343,Bar-Le-Duc,FR,2022-07-07 16:11:58,48.75,5.1667,70.18,45,86,10.69,overcast clouds
344,Aljezur,PT,2022-07-07 16:12:39,37.3191,-8.8033,83.05,46,2,6.22,clear sky
345,Niquero,CU,2022-07-07 16:12:39,20.0431,-77.5828,85.26,62,6,5.44,clear sky
346,Marfino,RU,2022-07-07 16:12:39,55.7028,37.3822,66.34,88,75,8.95,thunderstorm with light rain
347,Matara,LK,2022-07-07 16:12:39,5.9485,80.5353,79.7,82,100,10.36,overcast clouds
348,Tamandare,BR,2022-07-07 16:12:40,-8.7597,-35.1047,78.19,82,7,13.47,clear sky
349,Saint-Pierre,RE,2022-07-07 16:12:40,-21.3393,55.4781,71.28,75,20,23.02,few clouds
350,Ferzikovo,RU,2022-07-07 16:12:40,54.5191,36.7567,67.64,83,36,8.88,light rain
351,Senigallia,IT,2022-07-07 16:12:41,43.7093,13.2167,84.24,58,5,5.75,light rain
352,Timra,SE,2022-07-07 16:12:41,62.487,17.3257,65.88,52,0,10.36,clear sky
353,Finale Emilia,IT,2022-07-07 16:12:41,44.8346,11.2939,88.95,29,60,9.01,broken clouds
354,Cap-Aux-Meules,CA,2022-07-07 16:12:41,47.3821,-61.8597,59.9,74,0,22.93,clear sky
355,Carutapera,BR,2022-07-07 16:10:50,-1.195,-46.02,84.38,66,6,10.85,clear sky
356,Wattegama,LK,2022-07-07 16:12:42,6.7989,81.4808,79.72,66,100,1.07,overcast clouds
357,Natitingou,BJ,2022-07-07 16:12:42,10.3042,1.3796,85.39,56,76,3.89,broken clouds
358,Angoche,MZ,2022-07-07 16:12:42,-16.2325,39.9086,73.62,65,4,8.32,clear sky
359,Leh,IN,2022-07-07 16:12:43,34.1667,77.5833,72.45,35,87,5.73,overcast clouds
360,Kortkeros,RU,2022-07-07 16:12:43,61.8106,51.5806,80.6,60,95,4.21,overcast clouds
361,Macia,MZ,2022-07-07 16:12:43,-25.0269,33.0989,65.26,83,5,5.86,clear sky
362,Ramsar,IR,2022-07-07 16:12:44,36.9226,50.6426,76.23,71,17,3.13,few clouds
363,Ripoll,ES,2022-07-07 16:08:24,42.2006,2.1903,87.08,23,4,5.99,clear sky
364,Harper,LR,2022-07-07 16:12:44,4.375,-7.7169,77.85,78,94,10.33,overcast clouds
365,Filingue,NE,2022-07-07 16:12:44,14.3521,3.3168,100.74,26,94,3.18,overcast clouds
366,Tabuk,PH,2022-07-07 16:12:45,17.4189,121.4443,76.01,89,99,2.55,overcast clouds
367,Skibbereen,IE,2022-07-07 16:12:45,51.55,-9.2667,70.48,69,17,6.87,few clouds
368,Moose Factory,CA,2022-07-07 16:12:45,51.2585,-80.6094,64.38,63,75,0.0,broken clouds
369,Tabou,CI,2022-07-07 16:12:46,4.423,-7.3528,77.5,80,98,9.57,light rain
370,Aleksin,RU,2022-07-07 16:12:46,54.51,37.08,68.83,74,34,7.61,light rain
371,Samur,RU,2022-07-07 16:12:46,41.8253,48.486,73.78,59,22,9.57,few clouds
372,Areosa,PT,2022-07-07 16:12:46,41.7178,-8.8571,78.01,56,0,10.87,clear sky
373,Nizhniy Odes,RU,2022-07-07 16:12:47,63.6445,54.856,76.17,47,82,2.37,broken clouds
374,Zlitan,LY,2022-07-07 16:09:20,32.4674,14.5687,88.95,44,0,10.98,clear sky
375,Mayumba,GA,2022-07-07 16:12:47,-3.432,10.6554,72.61,81,91,9.78,overcast clouds
376,Sayyan,YE,2022-07-07 16:12:47,15.1718,44.3244,71.73,30,100,5.55,overcast clouds
377,Chambersburg,US,2022-07-07 16:12:48,39.9376,-77.6611,76.73,85,100,3.0,overcast clouds
378,Krasnogorskoye,RU,2022-07-07 16:12:48,52.2953,86.1979,58.59,91,47,2.64,scattered clouds
379,Bafra,TR,2022-07-07 16:12:48,41.5678,35.9069,76.08,70,0,8.34,clear sky
380,Chegem,RU,2022-07-07 16:12:49,43.2833,43.1333,55.53,92,74,2.51,broken clouds
381,Huallanca,PE,2022-07-07 16:12:49,-9.8993,-76.9417,54.52,49,6,8.14,clear sky
382,Kouroussa,GN,2022-07-07 16:12:49,10.65,-9.8833,85.32,61,91,5.14,light rain
383,Liverpool,GB,2022-07-07 16:07:57,53.4106,-2.9779,68.43,76,75,12.66,broken clouds
384,Palmeira,BR,2022-07-07 16:12:49,-25.4294,-50.0064,73.62,50,91,9.01,overcast clouds
385,Ukrayinka,UA,2022-07-07 16:12:50,47.9167,35.35,90.01,20,2,6.35,clear sky
386,Padang,ID,2022-07-07 16:12:50,-0.9492,100.3543,78.06,86,11,3.98,few clouds
387,Nottuln,DE,2022-07-07 16:12:50,51.9333,7.35,70.52,54,91,16.53,overcast clouds
388,Eyl,SO,2022-07-07 16:12:51,7.9803,49.8164,79.7,69,90,28.77,overcast clouds
389,Maridi,SS,2022-07-07 16:12:51,4.9158,29.4742,72.57,79,44,3.31,light rain
390,Araguacu,BR,2022-07-07 16:12:51,-12.9306,-49.8264,91.04,25,0,9.15,clear sky
391,Sao Joao Da Barra,BR,2022-07-07 16:12:51,-21.6403,-41.0511,84.29,63,0,12.5,clear sky
392,Bull Savanna,JM,2022-07-07 16:12:52,17.8868,-77.5902,84.65,57,2,10.25,clear sky
393,Qasigiannguit,GL,2022-07-07 16:12:52,68.8193,-51.1922,43.05,88,100,3.4,overcast clouds
394,Manyana,BW,2022-07-07 16:12:52,-23.4,21.7167,66.29,23,0,7.16,clear sky
395,Tsurib,RU,2022-07-07 16:12:53,42.2368,46.8307,61.45,79,36,3.09,light rain
396,Shalya,RU,2022-07-07 16:12:53,57.2471,58.7298,63.82,79,51,3.94,broken clouds
397,Fez,MA,2022-07-07 16:12:53,34.0372,-4.9998,104.14,14,0,10.8,clear sky
398,Abu Samrah,SY,2022-07-07 16:12:53,35.3029,37.1841,89.85,23,1,17.11,clear sky
399,Saint-Augustin,CA,2022-07-07 16:12:54,51.226,-58.6502,58.77,61,100,12.15,overcast clouds
400,Muscle Shoals,US,2022-07-07 16:12:54,34.7448,-87.6675,91.85,75,75,4.61,broken clouds
401,Dehloran,IR,2022-07-07 16:12:54,32.6941,47.2679,103.39,9,0,8.86,clear sky
402,Rudbar,AF,2022-07-07 16:12:55,30.15,62.6,93.04,18,100,4.41,overcast clouds
403,Brunswick,US,2022-07-07 16:12:55,41.2381,-81.8418,80.82,68,40,9.22,scattered clouds
404,Yenagoa,NG,2022-07-07 16:12:55,4.9247,6.2642,79.86,83,100,5.97,moderate rain
405,Pradera,CO,2022-07-07 16:12:55,3.4211,-76.2447,83.08,58,26,4.09,scattered clouds
406,Moroni,KM,2022-07-07 16:12:56,-11.7022,43.2551,74.88,73,9,13.87,clear sky
407,Cabedelo,BR,2022-07-07 16:12:56,-6.9811,-34.8339,75.87,84,93,18.37,overcast clouds
408,Vallenar,CL,2022-07-07 16:09:00,-28.5708,-70.7581,75.92,4,10,3.27,clear sky
409,Petropolis,RU,2022-07-07 16:10:02,59.8944,30.2642,71.11,72,75,6.71,light rain
410,Taltal,CL,2022-07-07 16:12:56,-25.4,-70.4833,66.96,55,5,6.85,clear sky
411,Thinadhoo,MV,2022-07-07 16:12:57,0.5333,72.9333,82.8,74,100,4.38,light rain
412,Salekhard,RU,2022-07-07 16:12:57,66.53,66.6019,67.95,85,96,9.15,light rain
413,Severnoye,RU,2022-07-07 16:12:57,56.3491,78.3619,59.99,78,19,6.98,few clouds
414,Asyut,EG,2022-07-07 16:12:09,27.181,31.1837,97.77,10,0,14.45,clear sky
415,Peruibe,BR,2022-07-07 16:12:58,-24.32,-46.9983,82.49,39,75,3.06,broken clouds
416,Sao Miguel Do Araguaia,BR,2022-07-07 16:12:58,-13.275,-50.1628,90.77,24,0,9.22,clear sky
417,Fontem,CM,2022-07-07 16:12:58,5.4685,9.8818,72.77,90,88,1.48,moderate rain
418,Schoten,BE,2022-07-07 16:12:58,51.2525,4.5027,69.06,66,75,13.8,broken clouds
419,Itarema,BR,2022-07-07 16:12:59,-2.9248,-39.9167,84.02,62,84,17.16,broken clouds
420,Antofagasta,CL,2022-07-07 16:12:59,-23.65,-70.4,67.21,57,0,6.62,clear sky
421,Banfora,BF,2022-07-07 16:12:59,10.6333,-4.7667,89.49,50,83,4.12,broken clouds
422,Kannapolis,US,2022-07-07 16:13:00,35.4874,-80.6217,92.89,66,0,3.44,clear sky
423,Touros,BR,2022-07-07 16:13:00,-5.1989,-35.4608,82.53,70,52,13.71,broken clouds
424,Nizhnyaya Tavda,RU,2022-07-07 16:13:00,57.6731,66.1725,66.52,73,99,4.43,overcast clouds
425,Flers,FR,2022-07-07 16:13:01,48.7372,-0.5747,64.65,48,55,9.66,broken clouds
426,Nizhniy Baskunchak,RU,2022-07-07 16:13:01,48.2198,46.8311,85.87,23,0,6.87,clear sky
427,Anloga,GH,2022-07-07 16:13:01,5.7947,0.8973,79.05,81,59,15.97,broken clouds
428,Oxford,GB,2022-07-07 16:09:48,51.7522,-1.256,78.19,49,20,8.05,few clouds
429,Selcuk,TR,2022-07-07 16:13:02,37.9514,27.3685,93.34,26,0,14.56,clear sky
430,Kudahuvadhoo,MV,2022-07-07 16:13:02,2.6708,72.8944,83.21,75,100,2.82,overcast clouds
431,Sainte-Marie,RE,2022-07-07 16:12:32,-20.8968,55.5496,71.76,79,100,14.97,overcast clouds
432,Kapoeta,SS,2022-07-07 16:08:37,4.7717,33.5903,75.42,64,92,5.91,overcast clouds
433,Novoseleznevo,RU,2022-07-07 16:13:03,55.6821,69.2056,62.92,93,71,8.43,light rain
434,Rafaela,AR,2022-07-07 16:11:16,-31.2503,-61.4867,64.0,11,0,5.01,clear sky
435,Iquique,CL,2022-07-07 16:08:52,-20.2208,-70.1431,60.84,65,70,3.83,broken clouds
436,Alakurtti,RU,2022-07-07 16:13:04,66.9672,30.3491,63.0,52,100,6.91,light rain
437,Tukrah,LY,2022-07-07 16:09:20,32.5341,20.5791,84.81,64,0,11.03,clear sky
438,Inyonga,TZ,2022-07-07 16:13:05,-6.7167,32.0667,70.99,28,42,2.89,scattered clouds
439,Mikhaylovka,RU,2022-07-07 16:12:16,50.06,43.2379,78.87,39,3,8.12,clear sky
440,Ogre,LV,2022-07-07 16:13:05,56.8162,24.614,67.68,74,61,6.31,broken clouds
441,America Dourada,BR,2022-07-07 16:13:06,-11.4553,-41.4361,75.34,55,65,11.36,broken clouds
442,Sambava,MG,2022-07-07 16:13:06,-14.2667,50.1667,71.33,78,5,17.0,light rain
443,Arlit,NE,2022-07-07 16:13:06,18.7369,7.3853,105.15,7,0,11.16,clear sky
444,La Palma,US,2022-07-07 16:13:07,33.8464,-118.0467,80.96,78,20,4.61,few clouds
445,Lodwar,KE,2022-07-07 16:13:07,3.1191,35.5973,88.52,36,82,10.89,broken clouds
446,Timbiqui,CO,2022-07-07 16:13:09,2.7717,-77.6654,82.98,73,66,5.73,light rain
447,Bandarbeyla,SO,2022-07-07 16:13:09,9.4942,50.8122,76.3,80,20,37.56,few clouds
448,Bonthe,SL,2022-07-07 16:13:11,7.5264,-12.505,80.56,78,90,10.33,light rain
449,Lamu,KE,2022-07-07 16:13:11,-2.2717,40.902,77.22,77,42,18.01,scattered clouds
450,Mahibadhoo,MV,2022-07-07 16:13:11,3.7833,72.9667,83.48,76,100,9.57,overcast clouds
451,Alta Floresta,BR,2022-07-07 16:13:12,-9.8756,-56.0861,92.55,28,4,7.49,clear sky
